SKU,Lines,LooseUOH1Lines,LooseUOH1sperLooseUOH1Lines,FullUOH2Lines,FullUOH2sperFullUOH2Lines,FullUOH3Lines,FullUOH3sperFullUOH3Lines,ShipDate,1,2,3,4,A,C,M,P,R
ARED006582X,3.5263605246161616,0.38235294117647056,2.8461538461538463,0.4117647058823529,5.142857142857143,0.9705882352941176,11.212121212121213,28,0.3235294117647059,0.4411764705882353,0.0,0.23529411764705882,1,0,0,0,0
ARED006583X,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED006584X,0.0,1.0,6.0,1.0,8.0,1.0,5.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED006585,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED006585X,1.0986122886681098,1.0,4.666666666666667,1.0,3.3333333333333335,0.3333333333333333,2.0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0,0,0,0
ARED006586,2.3978952727983707,0.18181818181818182,3.0,0.2727272727272727,2.3333333333333335,0.6363636363636364,2.4285714285714284,10,0.09090909090909091,0.9090909090909091,0.0,0.0,1,0,0,0,0
ARED006586X,2.4849066497880004,0.5833333333333334,2.5714285714285716,0.4166666666666667,3.6,0.8333333333333334,5.3,9,0.25,0.6666666666666666,0.0,0.08333333333333333,1,0,0,0,0
ARED006587,1.791759469228055,0.16666666666666666,1.0,0.16666666666666666,6.0,1.0,2.5,4,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED006587X,2.302585092994046,0.7,4.0,0.7,3.7142857142857144,0.8,3.25,9,0.3,0.6,0.0,0.1,1,0,0,0,0
ARED006588,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED006588X,2.6390573296152584,0.42857142857142855,3.8333333333333335,0.5,3.5714285714285716,0.8571428571428571,3.9166666666666665,11,0.2857142857142857,0.6428571428571429,0.0,0.07142857142857142,1,0,0,0,0
ARED006589,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED006589X,3.091042453358316,0.5454545454545454,3.4166666666666665,0.45454545454545453,3.7,0.9090909090909091,4.4,18,0.13636363636363635,0.4090909090909091,0.0,0.45454545454545453,1,0,0,0,0
ARED006591,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED006820,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED006820X,3.258096538021482,0.5769230769230769,3.533333333333333,0.46153846153846156,4.333333333333333,0.8846153846153846,3.782608695652174,23,0.11538461538461539,0.5384615384615384,0.0,0.34615384615384615,1,0,0,0,0
ARED006829X,3.6635616461296463,0.3076923076923077,3.4166666666666665,0.3076923076923077,2.25,1.0,4.897435897435898,22,0.41025641025641024,0.28205128205128205,0.0,0.3076923076923077,1,0,0,0,0
ARED006832X,0.0,1.0,4.0,1.0,3.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED006835,2.0794415416798357,0.25,2.5,0.125,6.0,0.75,13.0,8,0.25,0.5,0.125,0.125,1,0,0,0,0
ARED006835X,3.4011973816621555,0.3,2.888888888888889,0.36666666666666664,4.181818181818182,0.9333333333333333,6.428571428571429,21,0.4,0.3,0.0,0.3,1,0,0,0,0
ARED006836,1.3862943611198906,0.0,0.0,0.0,0.0,1.0,7.75,4,0.25,0.75,0.0,0.0,1,0,0,0,0
ARED006836X,3.4965075614664802,0.30303030303030304,3.9,0.2727272727272727,3.3333333333333335,0.9393939393939394,4.903225806451613,22,0.5151515151515151,0.21212121212121213,0.0,0.2727272727272727,1,0,0,0,0
ARED006870,4.51085950651685,0.24175824175824176,2.727272727272727,0.25274725274725274,5.043478260869565,0.8571428571428571,2.551282051282051,72,0.17582417582417584,0.43956043956043955,0.04395604395604396,0.34065934065934067,1,0,0,0,0
ARED006871,3.044522437723423,0.47619047619047616,2.5,0.5238095238095238,6.090909090909091,0.7619047619047619,2.1875,19,0.6666666666666666,0.19047619047619047,0.14285714285714285,0.0,1,0,0,0,0
ARED006935,4.634728988229636,0.1650485436893204,2.411764705882353,0.1650485436893204,5.9411764705882355,0.8737864077669902,2.2333333333333334,88,0.4368932038834951,0.1650485436893204,0.038834951456310676,0.3592233009708738,1,0,0,0,0
ARED006936,5.003946305945459,0.3087248322147651,2.4347826086956523,0.3422818791946309,4.882352941176471,0.87248322147651,3.546153846153846,116,0.16778523489932887,0.22818791946308725,0.31543624161073824,0.28859060402684567,1,0,0,0,0
ARED006940,2.1972245773362196,0.8888888888888888,4.625,0.6666666666666666,9.333333333333334,0.1111111111111111,1.0,9,0.3333333333333333,0.0,0.0,0.6666666666666666,1,0,0,0,0
ARED006942,2.0794415416798357,0.25,4.5,0.5,4.25,0.625,2.4,7,0.625,0.0,0.125,0.25,1,0,0,0,0
ARED006942X,1.3862943611198906,0.5,3.5,0.5,3.5,0.5,2.0,4,0.5,0.0,0.25,0.25,1,0,0,0,0
ARED006950,3.367295829986474,0.3103448275862069,2.5555555555555554,0.1724137931034483,6.4,0.8620689655172413,2.12,22,0.034482758620689655,0.0,0.0,0.9655172413793104,1,0,0,0,0
ARED006952,1.3862943611198906,0.75,2.6666666666666665,0.75,6.333333333333333,0.5,2.0,3,0.0,0.5,0.5,0.0,1,0,0,0,0
ARED006953,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED006985,4.143134726391533,0.36507936507936506,3.1739130434782608,0.38095238095238093,4.041666666666667,0.8253968253968254,6.769230769230769,49,0.2698412698412698,0.47619047619047616,0.15873015873015872,0.09523809523809523,1,0,0,0,0
ARED006985X,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED006987,1.9459101490553132,0.14285714285714285,1.0,0.2857142857142857,5.5,1.0,1.7142857142857142,7,0.0,0.0,0.2857142857142857,0.7142857142857143,1,0,0,0,0
ARED007026,0.6931471805599453,0.5,6.0,0.0,0.0,0.5,1.0,2,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED007026X,1.791759469228055,0.16666666666666666,1.0,0.16666666666666666,6.0,1.0,20.166666666666668,4,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007027,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED007027X,2.5649493574615367,0.46153846153846156,3.0,0.38461538461538464,3.2,0.9230769230769231,9.416666666666666,10,0.46153846153846156,0.5384615384615384,0.0,0.0,1,0,0,0,0
ARED007028,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED007028X,3.1780538303479458,0.625,3.8,0.5,3.25,0.9166666666666666,7.454545454545454,22,0.20833333333333334,0.7916666666666666,0.0,0.0,1,0,0,0,0
ARED007029,0.6931471805599453,0.5,5.0,0.0,0.0,0.5,3.0,2,0.5,0.5,0.0,0.0,1,0,0,0,0
ARED007029X,4.290459441148391,0.3835616438356164,3.3214285714285716,0.3835616438356164,3.392857142857143,0.958904109589041,11.542857142857143,54,0.4520547945205479,0.2054794520547945,0.136986301369863,0.2054794520547945,1,0,0,0,0
ARED007030,0.6931471805599453,0.0,0.0,1.0,3.5,0.0,0.0,2,0.5,0.0,0.5,0.0,1,0,0,0,0
ARED007030X,4.2626798770413155,0.5774647887323944,3.317073170731707,0.5492957746478874,3.4358974358974357,0.9154929577464789,7.815384615384615,49,0.29577464788732394,0.43661971830985913,0.14084507042253522,0.1267605633802817,1,0,0,0,0
ARED007031,0.6931471805599453,0.5,5.0,0.5,3.0,0.5,2.0,2,0.5,0.5,0.0,0.0,1,0,0,0,0
ARED007031X,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,7.5,2,0.5,0.5,0.0,0.0,1,0,0,0,0
ARED007032X,0.0,1.0,6.0,1.0,6.0,1.0,14.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007033,0.0,1.0,5.0,1.0,5.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007033X,0.0,1.0,6.0,1.0,3.0,1.0,11.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007034,1.6094379124341003,0.8,3.5,0.6,2.6666666666666665,0.8,1.5,5,0.2,0.0,0.4,0.4,1,0,0,0,0
ARED007034X,3.5263605246161616,0.6176470588235294,3.3333333333333335,0.6764705882352942,2.9130434782608696,0.9411764705882353,12.09375,28,0.35294117647058826,0.029411764705882353,0.29411764705882354,0.3235294117647059,1,0,0,0,0
ARED007077,2.4849066497880004,0.16666666666666666,3.0,0.08333333333333333,3.0,0.8333333333333334,1.5,11,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0,0,0,0
ARED007077X,1.3862943611198906,0.0,0.0,0.0,0.0,1.0,16.25,3,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007081,2.833213344056216,0.29411764705882354,1.6,0.29411764705882354,4.2,0.7647058823529411,4.6923076923076925,14,0.17647058823529413,0.47058823529411764,0.0,0.35294117647058826,1,0,0,0,0
ARED007082,3.58351893845611,0.19444444444444445,2.2857142857142856,0.19444444444444445,8.857142857142858,0.9722222222222222,3.0,28,0.1111111111111111,0.3333333333333333,0.05555555555555555,0.5,1,0,0,0,0
ARED007083,5.262690188904886,0.15544041450777202,2.1666666666666665,0.15025906735751296,5.827586206896552,0.9067357512953368,3.3714285714285714,125,0.23834196891191708,0.32642487046632124,0.38860103626943004,0.046632124352331605,1,0,0,0,0
ARED007087X,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007090,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007090X,2.302585092994046,0.6,3.3333333333333335,0.4,3.5,1.0,18.0,7,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007095,5.932245187448011,0.1856763925729443,2.6714285714285713,0.22546419098143236,5.552941176470588,0.8992042440318302,3.8790560471976403,236,0.3713527851458886,0.2625994694960212,0.1883289124668435,0.17771883289124668,1,0,0,0,0
ARED007098,4.948759890378168,0.05673758865248227,2.75,0.07801418439716312,3.090909090909091,0.9787234042553191,10.681159420289855,121,0.36879432624113473,0.19148936170212766,0.2127659574468085,0.22695035460992907,1,0,0,0,0
ARED007118,2.5649493574615367,0.23076923076923078,3.3333333333333335,0.07692307692307693,3.0,0.8461538461538461,3.3636363636363638,9,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007122,2.70805020110221,0.13333333333333333,3.5,0.13333333333333333,1.5,1.0,3.6666666666666665,10,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007123,1.3862943611198906,0.0,0.0,0.0,0.0,1.0,6.5,4,0.0,0.0,0.25,0.75,1,0,0,0,0
ARED007124,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,10.5,2,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED007139,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,20.0,2,0.0,0.5,0.0,0.5,1,0,0,0,0
ARED007175,1.6094379124341003,0.4,2.5,0.6,4.666666666666667,0.6,1.6666666666666667,4,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007194,1.791759469228055,0.0,0.0,0.3333333333333333,3.5,0.6666666666666666,2.5,3,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007199,2.5649493574615367,0.07692307692307693,1.0,0.6923076923076923,4.222222222222222,0.6923076923076923,1.5555555555555556,8,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007201,1.0986122886681098,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007244,1.9459101490553132,0.42857142857142855,2.6666666666666665,0.14285714285714285,4.0,0.5714285714285714,5.5,6,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007267,1.3862943611198906,0.0,0.0,0.0,0.0,1.0,1.5,4,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007269,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007282,0.0,1.0,6.0,1.0,5.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007322,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007329,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,1.0,0.0,0.0,1,0,0,0,0
ARED007354,1.6094379124341003,0.4,3.5,1.0,2.6,0.0,0.0,5,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007398,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,5.0,2,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007440,3.332204510175204,0.03571428571428571,2.0,0.21428571428571427,4.5,0.8928571428571429,1.96,18,0.4642857142857143,0.25,0.0,0.2857142857142857,1,0,0,0,0
ARED007442,3.367295829986474,0.10344827586206896,4.333333333333333,0.20689655172413793,4.166666666666667,0.9655172413793104,5.357142857142857,21,1.0,0.0,0.0,0.0,1,0,0,0,0
ARED007460,3.6635616461296463,0.05128205128205128,2.5,0.10256410256410256,5.0,0.9487179487179487,1.9189189189189189,19,0.6923076923076923,0.15384615384615385,0.0,0.15384615384615385,1,0,0,0,0
ARED007461,1.0986122886681098,0.3333333333333333,3.0,0.3333333333333333,1.0,1.0,10.0,3,0.0,0.0,0.6666666666666666,0.3333333333333333,1,0,0,0,0
ARED007467,2.302585092994046,0.1,4.0,0.1,3.0,0.9,1.2222222222222223,7,0.2,0.0,0.0,0.8,1,0,0,0,0
ARED007514,0.0,1.0,1.0,1.0,4.0,1.0,2.0,1,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007537,5.583496308781699,0.17293233082706766,3.5434782608695654,0.2894736842105263,4.1558441558441555,0.8045112781954887,2.1401869158878504,175,0.22556390977443608,0.22932330827067668,0.2631578947368421,0.2819548872180451,1,0,0,0,0
ARED007537X,0.6931471805599453,1.0,3.0,1.0,2.5,1.0,3.5,2,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007541,1.0986122886681098,0.0,0.0,0.6666666666666666,5.5,1.0,5.666666666666667,2,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007554,3.091042453358316,0.09090909090909091,4.5,0.13636363636363635,4.333333333333333,0.8636363636363636,1.3157894736842106,12,0.0,0.6818181818181818,0.2727272727272727,0.045454545454545456,1,0,0,0,0
ARED007559,2.6390573296152584,0.07142857142857142,1.0,0.9285714285714286,4.384615384615385,0.9285714285714286,4.461538461538462,8,0.0,0.0,0.14285714285714285,0.8571428571428571,1,0,0,0,0
ARED007561,2.5649493574615367,0.15384615384615385,2.0,0.8461538461538461,4.0,0.8461538461538461,2.8181818181818183,7,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007581,2.0794415416798357,0.0,0.0,0.0,0.0,1.0,1.75,4,0.0,0.0,1.0,0.0,1,0,0,0,0
ARED007582,1.791759469228055,0.16666666666666666,1.0,1.0,3.1666666666666665,0.8333333333333334,3.0,5,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007608,5.459585514144159,0.029787234042553193,2.857142857142857,0.059574468085106386,7.285714285714286,0.9829787234042553,2.5238095238095237,152,0.10212765957446808,0.2,0.6170212765957447,0.08085106382978724,1,0,0,0,0
ARED007620,3.7376696182833684,0.5,3.6666666666666665,0.5238095238095238,3.0,0.6428571428571429,2.5925925925925926,38,0.07142857142857142,0.30952380952380953,0.47619047619047616,0.14285714285714285,1,0,0,0,0
ARED007621,3.8918202981106265,0.6326530612244898,3.6451612903225805,0.6938775510204082,2.5,0.5918367346938775,4.517241379310345,46,0.14285714285714285,0.40816326530612246,0.3673469387755102,0.08163265306122448,1,0,0,0,0
ARED007622,4.5217885770490405,0.391304347826087,3.0833333333333335,0.41304347826086957,3.8157894736842106,0.6739130434782609,2.5483870967741935,78,0.11956521739130435,0.2717391304347826,0.5108695652173914,0.09782608695652174,1,0,0,0,0
ARED007623,4.430816798843313,0.4166666666666667,3.5142857142857142,0.6428571428571429,3.2222222222222223,0.6428571428571429,4.722222222222222,74,0.17857142857142858,0.2261904761904762,0.4642857142857143,0.13095238095238096,1,0,0,0,0
ARED007623X,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007624,3.9512437185814275,0.4230769230769231,3.1818181818181817,0.6923076923076923,2.9722222222222223,0.5,5.153846153846154,51,0.21153846153846154,0.3269230769230769,0.3269230769230769,0.1346153846153846,1,0,0,0,0
ARED007624X,0.0,0.0,0.0,1.0,5.0,1.0,4.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
ARED007625,4.330733340286331,0.0,0.0,0.15789473684210525,1.5,0.9736842105263158,17.027027027027028,16,0.8552631578947368,0.14473684210526316,0.0,0.0,1,0,0,0,0
ARED007627,1.3862943611198906,0.0,0.0,0.0,0.0,1.0,3.75,4,0.0,0.5,0.5,0.0,1,0,0,0,0
ARED009447,0.6931471805599453,0.0,0.0,0.5,1.0,1.0,10.0,2,1.0,0.0,0.0,0.0,1,0,0,0,0
